text,created_at,author_id,likes,retweets,replies,text_cleaned,finbert_label,finbert_confidence
"Weekly MACD crossover  and RSI bottomed out. Provided Bitcoin continues up, then $MSTR could run harder than $IBIT and Bitcoin. https://t.co/UByL4UPFsy",2026-02-20 01:41:32+00:00,,126,8,16,weekly macd crossover and rsi bottomed out provided bitcoin continues up then could run harder than and bitcoin,negative,0.8847606778144836
"#XAUUSD  SELL NOW  4997 _5003

 We are considering  SELLING $XAUUSD 

~Target 1: 4989
~Target 2: 4983
~Target 3: 4978
~Target 4: 4963
~Target 5: 4858

https://t.co/kqqGNJleuB
SL 5007

$CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $PI $SUI $ADA $TRUMP  $HBAR $dhdbnf",2026-02-20 01:41:32+00:00,,0,0,0,xauusd sell now 4997 _5003 we are considering selling target 1 4989 target 2 4983 target 3 4978 target 4 4963 target 5 4858 sl 5007,neutral,0.9411171078681946
"#XAUUSD  SELL NOW  4997 _5003

 We are considering  SELLING $XAUUSD 

~Target 1: 4989
~Target 2: 4983
~Target 3: 4978
~Target 4: 4963
~Target 5: 4858

https://t.co/kqqGNJleuB
SL 5007

$CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $PI $SUI $ADA $TRUMP  $HBAR $dhdb f",2026-02-20 01:41:27+00:00,,0,0,0,xauusd sell now 4997 _5003 we are considering selling target 1 4989 target 2 4983 target 3 4978 target 4 4963 target 5 4858 sl 5007 f,neutral,0.9429227113723755
"Crypto Market Now Rank 13th Globally by Market Size

According to CryptoRank, the total BTC$BTC crypto market capitalization stands at around $2.4 trillion - putting it on par with some of the world’s largest national stock markets.

The crypto market is now larger than the stock",2026-02-20 01:41:24+00:00,,3,0,1,crypto market now rank 13th globally by market size according to cryptorank the total btc crypto market capitalization stands at around 4 trillion putting it on par with some of the worlds largest national stock markets the crypto market is now larger than the stock,neutral,0.6717182397842407
"#XAUUSD  SELL NOW  4997 _5003

 We are considering  SELLING $XAUUSD 

~Target 1: 4989
~Target 2: 4983
~Target 3: 4978
~Target 4: 4963
~Target 5: 4858

https://t.co/kqqGNJleuB
SL 5007

$CRO $VVS $BTC $ETH $SOL $XRP $DOGE $SHIB $PEPE $PI $SUI $ADA $TRUMP  $HBAR $dhdbJcj",2026-02-20 01:41:24+00:00,,0,0,0,xauusd sell now 4997 _5003 we are considering selling target 1 4989 target 2 4983 target 3 4978 target 4 4963 target 5 4858 sl 5007,neutral,0.9411171078681946
"LOMG HUSDT 0.208511

$SPY $TSLA $NVDA $QQQ $META $COIN $MSTR #BTC #AAPL 💰 $NVDA $CRM

Join my private group below⬇️
https://t.co/lFH9CQRxv6",2026-02-20 01:41:19+00:00,,0,0,0,lomg husdt 0208511 btc aapl join my private group below,neutral,0.917025089263916
"The bears won't be remembered.

Bitcoin will inevitably cruise to new heights, as it is fundamentally an adoption story, with finite supply.

Nothing else has the decentralization, the network growth, the hash rate security.

Bitcoin is money 2.0",2026-02-20 01:41:10+00:00,,689,61,93,the bears wont be remembered bitcoin will inevitably cruise to new heights as it is fundamentally an adoption story with finite supply nothing else has the decentralization the network growth the hash rate security bitcoin is money 20,neutral,0.8728862404823303
Hold on to your bitcoin.,2026-02-20 01:41:08+00:00,,5,0,1,hold on to your bitcoin,neutral,0.91307133436203
"Show your $DOG bags 🧡🐾🧡

100 bn token / 90k holders (#Bitcoin  L1)

= 1,111,111 $DOG per holder

I have __× of it 💪",2026-02-20 01:40:38+00:00,,21,9,2,show your bags 100 bn token 90k holders bitcoin l1 1111111 per holder i have __ of it,neutral,0.9084770083427429
"🌹 #UNI/USDT

⏩ Short 
⚜️ Leverage: 20x

✳️ Entry: 5.320 - 5.426

🥂 Target: 5.273 - 5.234 - 5.160 - 5.107 - 5.054 - 5.001

❌ StopLoss: 5.480

$SPY $TSLA $NVDA $QQQ $META $COIN $MSTR #BTC #AAPL 💰 $NVDA $CRM

Join my private group below⬇️
https://t.co/lFH9CQRxv6",2026-02-20 01:40:16+00:00,,0,0,0,uniusdt short leverage 20x entry 5320 5426 target 5273 5234 5160 5107 5054 5001 stoploss 5480 btc aapl join my private group below,neutral,0.9313291311264038
Bitcoin will fall soon,2026-02-20 01:40:05+00:00,,2,0,2,bitcoin will fall soon,negative,0.9158985018730164
By hitting the button and countdown to 00:00! #BTCButton https://t.co/CKrBNge65v,2026-02-20 01:40:00+00:00,,0,0,0,by hitting the button and countdown to 0000 btcbutton,neutral,0.943378746509552
Where is everyone that went all in in Bitcoin and mortgaged their house and took out loans are they enjoying the most Bitcoin President ever?,2026-02-20 01:39:59+00:00,,0,0,0,where is everyone that went all in in bitcoin and mortgaged their house and took out loans are they enjoying the most bitcoin president ever,neutral,0.9139199256896973
"#FOGO LONG Now⚡️⚡️

Entry Market Price (CMP)👑

TP📈(0.04233-0.04351-0.04457-0.04576)💵

SL⛔️(0.03915) [DCA = (0.04018⚡️

Leverage : 20-75x (CROSS)🛍

$SPY $TSLA $NVDA $QQQ $META $COIN $MSTR #BTC #AAPL 💰 $NVDA $CRM

Join my private group below⬇️
https://t.co/lFH9CQRxv6",2026-02-20 01:39:57+00:00,,0,0,0,fogo long now entry market price cmp tp004233004351004457004576 sl003915 dca 004018 leverage 2075x cross btc aapl join my private group below,neutral,0.9063166975975037
Satoshi has never used Bitcoin,2026-02-20 01:39:45+00:00,,1,0,0,satoshi has never used bitcoin,neutral,0.9208467602729797
"Hot Hand Fallacy works boths ways:

No ATH before Halving 🚫
Nuke before Halving 🚫
Cycle must hit Pi Cycle Top 🚫
Alts run after BTC ATH 🚫
ETH leads Alts 🚫
No Altseason without BTC 🚫
Cycle ends with BTC.D Drop 🚫
Bear Market until Q4 🚫

Adapt Fast.

Game Theory.

Good Luck. https://t.co/2oLvbXD5o0",2026-02-20 01:39:44+00:00,,1,1,3,hot hand fallacy works boths ways no ath before halving nuke before halving cycle must hit pi cycle top alts run after btc ath eth leads alts no altseason without btc cycle ends with btcd drop bear market until q4 adapt fast game theory good luck,neutral,0.8209148645401001
"#USUAL is getting ready to break out from the descending channel on the 2D timeframe

A successful break might drive the price toward $0.20

$SPY $TSLA $NVDA $QQQ $META $COIN $MSTR #BTC #AAPL 💰 $NVDA $CRM

Join my private group below⬇️
https://t.co/lFH9CQRxv6 https://t.co/ocBSYFJ1tf",2026-02-20 01:39:39+00:00,,0,0,0,usual is getting ready to break out from the descending channel on the 2d timeframe a successful break might drive the price toward 20 btc aapl join my private group below,neutral,0.6571840047836304
"“Epstein created Bitcoin.”

Sure. And aliens wrote the whitepaper mid-abduction.

Can’t wait for the “declassified alien files” to confirm it any day now.",2026-02-21 01:42:40+00:00,,0,0,0,epstein created bitcoin sure and aliens wrote the whitepaper midabduction cant wait for the declassified alien files to confirm it any day now,neutral,0.9122601747512817
"Regulatory &amp; Policy Shifts: U.S. Vice President JD Vance affirmed crypto's mainstream role, stating Bitcoin and digital assets are ""here to stay."" 
@BTCNewsGloba",2026-02-21 01:42:36+00:00,,0,0,0,regulatory amp policy shifts us vice president jd vance affirmed cryptos mainstream role stating bitcoin and digital assets are here to stay,neutral,0.8389559388160706
"if it’s on bitcoin, say it’s on bitcoin.

especially art. 

don’t dress it up. 
don’t rename it. 
don’t invent new terms.

clarity is the marketing.

it’s on bitcoin.",2026-02-21 01:42:32+00:00,,84,3,23,if its on bitcoin say its on bitcoin especially art dont dress it up dont rename it dont invent new terms clarity is the marketing its on bitcoin,neutral,0.937822163105011
GOOGLE SEARCH INTEREST FOR BITCOIN IS EXPLODING  SOMETHING IS COMING BIG TIME  TIGHTEN YOUR SEATBELTS 🚀 $btc https://t.co/UyFDyiPIN8,2026-02-21 01:41:55+00:00,,0,0,0,google search interest for bitcoin is exploding something is coming big time tighten your seatbelts,neutral,0.8942238092422485
"Theres really only very few truly decentralized blockchains 

Bitcoin is one but it's old tech 
Zcash is private but it's also old tech 

Quantus is quantum secure bitcoin. Same token issuance, proof of work, private. 

A better money system",2026-02-21 01:41:54+00:00,,2,0,0,theres really only very few truly decentralized blockchains bitcoin is one but its old tech zcash is private but its also old tech quantus is quantum secure bitcoin same token issuance proof of work private a better money system,neutral,0.9087955355644226
"Internet Father Vint Cerf locks remote slot. 
Big Tech cascade begins. Who joins Bitcoin Bank dynasty? 
Feb 24 Presidio: 38 Keyes Ave #300, SF. https://t.co/r4UoTLFean",2026-02-21 01:41:47+00:00,,0,0,1,internet father vint cerf locks remote slot big tech cascade begins who joins bitcoin bank dynasty feb 24 presidio 38 keyes ave 300 sf,neutral,0.8823689222335815
"BTC — Positioning Update

ETF:

Daily net inflow: +352 BTC (~$23.6M)
Driven by FBTC.
IBIT (BlackRock) data pending.

This is stabilization, not expansion.

Derivatives:

Open Interest: $96.29B (+0.65%)
24h Volume: $164.9B (+19.8%)
24h Liquidations: $182M

Funding (USDT margined):",2026-02-21 01:41:41+00:00,,3,1,0,btc positioning update etf daily net inflow 352 btc 6m driven by fbtc ibit blackrock data pending this is stabilization not expansion derivatives open interest 29b 065 24h volume 9b 198 24h liquidations funding usdt margined,neutral,0.906064510345459
"Love you mfs have a blessed weekend! Go be happy. 

Remember family and friends are the key to life.

$btc",2026-02-21 01:41:34+00:00,,33,0,4,love you mfs have a blessed weekend go be happy remember family and friends are the key to life,neutral,0.8857257962226868
"$FARTCOIN is the dark horse that is finally trending globally; don't miss out on $FARTCOIN while it is still in the warming up phase.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:41:34+00:00,,0,0,0,is the dark horse that is finally trending globally dont miss out on while it is still in the warming up phase bitcoin ethereum solana cardano crypto dogecoin,neutral,0.8233648538589478
"Hot air always rises and so does $FARTCOIN; witness the $FARTCOIN 12x pump that will leave everyone breathless.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:41:28+00:00,,0,0,0,hot air always rises and so does witness the 12x pump that will leave everyone breathless bitcoin ethereum solana cardano crypto dogecoin,neutral,0.8949660658836365
"•„About 3 days to hit the next milestone — $10K 🚀“

#Crypto
#CryptoGrowth
#BTC
#ETH
#DeFi
#Web3 https://t.co/TMEFBO5Pv3",2026-02-21 01:41:23+00:00,,1,0,0,about 3 days to hit the next milestone crypto cryptogrowth btc eth defi web3,neutral,0.9142014384269714
"$FARTCOIN is currently on sale and the analysis looks perfect; every $FARTCOIN holder is waiting for the $1 by MAR target.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:41:22+00:00,,1,0,0,is currently on sale and the analysis looks perfect every holder is waiting for the by mar target bitcoin ethereum solana cardano crypto dogecoin,neutral,0.9017659425735474
"Whether it is beans or cabbage, the result is always a $FARTCOIN explosion; $FARTCOIN is the gas that fuels the bull market.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:41:18+00:00,,0,0,0,whether it is beans or cabbage the result is always a explosion is the gas that fuels the bull market bitcoin ethereum solana cardano crypto dogecoin,neutral,0.9384857416152954
"polymarket up or down 5 min $BTC 

Feb 20, 8:40 - 8:45PM ET

RESULT:      DOWN",2026-02-21 01:41:16+00:00,,0,0,1,polymarket up or down 5 min feb 20 840 845pm et result down,negative,0.895670473575592
"The 6x rebound is the minimum target for $FARTCOIN; whales buy $FARTCOIN because they know the 2026 potential is massive.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:41:13+00:00,,1,0,0,the 6x rebound is the minimum target for whales buy because they know the 2026 potential is massive bitcoin ethereum solana cardano crypto dogecoin,neutral,0.9147284626960754
"The idea that trumps tariffs is what caused #bitcoin to break down is really ridiculous. The TDS is wild with some of you. I mean it wasn’t the fact the RSI was over bought, the EMAs crossed, whales, blackrock, #binance and others were selling $btc by the thousands and thousands",2026-02-21 01:41:12+00:00,,1,0,0,the idea that trumps tariffs is what caused bitcoin to break down is really ridiculous the tds is wild with some of you i mean it wasnt the fact the rsi was over bought the emas crossed whales blackrock binance and others were selling by the thousands and thousands,neutral,0.6992754936218262
"This party's just getting started.

Study Bitcoin 🪙

#AliveAndAmplified https://t.co/d5EJp36eSr",2026-02-21 01:41:10+00:00,,9,2,1,this partys just getting started study bitcoin aliveandamplified,neutral,0.9022467732429504
"Make Fartcoin Great Again by eating your broccoli and buying $FARTCOIN; this $FARTCOIN vertical move is just starting.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:41:08+00:00,,0,0,0,make fartcoin great again by eating your broccoli and buying this vertical move is just starting bitcoin ethereum solana cardano crypto dogecoin,neutral,0.8149429559707642
"Suilend's Best drop on Sui so far. 💧🌊 

🪂 eligible users: @quaramly @DennertB38739 @habibi_bitcoin 
https://t.co/kDM778rN8y",2026-02-21 01:41:06+00:00,,0,0,0,suilends best drop on sui so far eligible users,negative,0.9499755501747131
"YGG / USDT 
SHORT SHORT SHORT 
IST ENTRY AT MARKET PRICE 
TP
0.046$
20X LEVERAGE

$BTC $ETH $PEPE $XRP $AUDIO $SUSHI $GALA $SOL $SOLALA $TRUMP $BABY $AUDIO $CRYPTO $BNB $USDT $USD $BULL $PARTI $TRX $LTC $LINK $OM $KAITO $DO

Join us 👇👇👇👇

https://t.co/8NKUBGikId https://t.co/PYOWNLBIpX",2026-02-21 01:41:06+00:00,,0,0,0,ygg usdt short short short ist entry at market price tp 0046 20x leverage join us,neutral,0.9347400665283203
"Breaking news: $ARB set for integration with Ploutos.

On-chain metrics show positive momentum.

$BTC +0.85%. $DOGE +0.81%. $XRP +0.39%.

Broader crypto market sentiment is firming.

Watch for continued DeFi protocol developments.",2026-02-21 01:41:05+00:00,,0,0,0,breaking news set for integration with ploutos onchain metrics show positive momentum 085 081 039 broader crypto market sentiment is firming watch for continued defi protocol developments,positive,0.9367507696151733
"Even Warren Buffet would be confused by the gassy power of $FARTCOIN; this $FARTCOIN 10x recovery is going to be historic.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:41:04+00:00,,1,0,0,even warren buffet would be confused by the gassy power of this 10x recovery is going to be historic bitcoin ethereum solana cardano crypto dogecoin,neutral,0.9105575680732727
Hello dear friend share love and kindness to my 54 orphans @OGBringFacts @bitcoin_dawg @btctoshi @Konverter22 @Sixsh00ter1 @Ropeium @BtcPadre @fartface2000 @gregzaj1 @InterstellarBit @Princey21M @GhostofWhitman @GarethEllis @BitBallr @RobinNakamoto @Admyral1 @Bitdoug https://t.co/NOmRsWXZ9y,2026-02-21 01:41:04+00:00,,2,0,0,hello dear friend share love and kindness to my 54 orphans,neutral,0.755325436592102
"The analysis is clear: $FARTCOIN is the safest haven for those who love humor and gains; join the $FARTCOIN army today.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:40:59+00:00,,0,0,0,the analysis is clear is the safest haven for those who love humor and gains join the army today bitcoin ethereum solana cardano crypto dogecoin,neutral,0.9130939841270447
"Cabbage and lentils are the secret ingredients behind the $FARTCOIN pump; stack $FARTCOIN now while it is still cheap and trending.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX",2026-02-21 01:40:54+00:00,,1,0,0,cabbage and lentils are the secret ingredients behind the pump stack now while it is still cheap and trending bitcoin ethereum solana cardano crypto dogecoin,neutral,0.9338842630386353
Gold silver BITCOIN..EITHERIUM..XRP..all better than fiat.👍,2026-02-21 01:40:54+00:00,,0,0,0,gold silver bitcoineitheriumxrpall better than fiat,positive,0.9120386838912964
"Newsflash. This fake website scammed me out of $100 in Bitcoin.

If the US Government wants to earn everybody's trust back. They need to get cyber security, the FBI and the CIA to shut it down for good. https://t.co/NuORpfSFNd",2026-02-21 01:40:53+00:00,,1,0,2,newsflash this fake website scammed me out of in bitcoin if the us government wants to earn everybodys trust back they need to get cyber security the fbi and the cia to shut it down for good,neutral,0.8521854281425476
"If you liked grail ordinals at 0.01 btc, you will probably like them even more at 0.21 btc https://t.co/xKmt5LR3Y3",2026-02-21 01:40:50+00:00,,39,1,2,if you liked grail ordinals at 001 btc you will probably like them even more at 021 btc,neutral,0.866952657699585
